datetime,Q_m3d
2004-04-02,2393.033477103307
2004-04-03,2150.5814011336297
2004-04-04,1469.771590971459
2004-04-05,1534.4802383881731
2004-04-06,1710.8090209115746
2004-04-07,1570.1658253274331
2004-04-08,1340.3086623951417
2004-04-09,1149.4957298787467
2004-04-10,1142.148697273604
2004-04-11,923.5219984663155
2004-04-12,847.532689807421
2004-04-13,875.2414984896695
2004-04-14,857.2937474113955
2004-04-15,835.7774376391947
2004-04-16,792.2200300515688
2004-04-17,2126.9659391885316
2004-04-18,1780.081042617197
2004-04-19,1130.6033603226676
2004-04-20,2669.701733491215
2004-04-21,10829.526059978913
2004-04-22,6178.854420924196
2004-04-23,3393.2794874890315
2004-04-24,2216.7046945799057
2004-04-25,3410.0727048722124
2004-04-26,2629.1880965542914
2004-04-27,2134.8377598368975
2004-04-28,1633.140390514362
2004-04-29,1298.325618937189
2004-04-30,1084.21209730163
2004-05-01,1112.1308212011684
2004-05-02,913.9708560796302
2004-05-03,801.9810876555431
2004-05-04,844.0690887221394
2004-05-05,741.5255050760906
2004-05-06,653.0462409884558
2004-05-07,685.7930148856584
2004-05-08,1772.3141795774757
2004-05-09,2850.648650794992
2004-05-10,11249.35649455844
2004-05-11,16665.169100634346
2004-05-12,9957.328332139945
2004-05-13,18612.132740996905
2004-05-14,32174.754930088544
2004-05-15,23089.624325787565
2004-05-16,14411.729243028733
2004-05-17,8975.974691310299
2004-05-18,10938.68197296959
2004-05-19,6786.558974978063
2004-05-20,9274.054299861764
2004-05-21,23893.59960800736
2004-05-22,45235.67974985765
2004-05-23,38060.77762289352
2004-05-24,36278.59742810342
2004-05-25,22836.6764889534
2004-05-26,14901.88127540033
2004-05-27,10658.445157887756
2004-05-28,6881.020822758457
2004-05-29,4780.81907377437
2004-05-30,9028.45349563274
2004-05-31,11647.145831322543
2004-06-01,10912.442570808369
2004-06-02,8552.995528471425
2004-06-03,5797.858301543276
2004-06-04,3854.043389440063
2004-06-05,2737.2944334585195
2004-06-06,2335.306792348622
